Generation,0
0,-5.162917341412944
1,-5.162917341412944
2,-5.162917341412944
3,-5.162917341412944
4,-5.162917341412944
5,-5.162917341412944
6,-5.162917341412944
7,-5.162917341412944
8,-5.162917341412944
9,-5.162917341412944
10,-5.162917341412944
