Generation,0
0,-18.10280233
1,-18.10280233
2,-17.93740634
3,-17.93740634
4,-17.88408297
5,-17.88041473
6,-17.88041473
7,-17.88041473
8,-17.76999361
9,-17.76999361
10,-17.76999361
11,-17.76999361
12,-17.76999361
13,-17.76999361
14,-17.76999361
15,-17.76999361
16,-17.76999361
17,-17.76999361
18,-17.76999361
19,-17.76012946
20,-17.76012946
21,-17.76012946
22,-17.76012946
23,-17.76012946
24,-17.76012946
25,-17.76012946
26,-17.76012946
27,-17.76012946
28,-17.76012946
29,-17.76012946
30,-17.76012946
31,-17.76012946
32,-17.76012946
33,-17.76012946
34,-17.76012946
35,-17.76012946
36,-17.76012946
37,-17.76012946
38,-17.76012946
39,-17.76012946
40,-17.76012946
41,-17.76012946
42,-17.76012946
43,-17.76012946
44,-17.06012946
45,-17.06012946
46,-17.06012946
47,-17.06012946
48,-17.06012946
49,-17.06012946
50,-17.06012946
51,-17.06012946
52,-17.06012946
53,-17.06012946
54,-17.06012946
55,-17.06012946
56,-17.06012946
57,-17.06012946
58,-17.06012946
59,-17.06012946
60,-17.06012946
61,-17.06012946
62,-17.06012946
63,-17.06012946
64,-17.06012946
65,-17.06012946
66,-17.06012946
67,-17.06012946
68,-17.06012946
69,-17.06012946
70,-17.06012946
71,-17.06012946
72,-17.06012946
73,-17.06012946
74,-17.06012946
75,-17.06012946
76,-17.06012946
77,-17.06012946
78,-17.06012946
79,-17.06012946
80,-17.06012946
81,-17.06012946
82,-17.06012946
83,-17.06012946
84,-17.06012946
85,-17.06012946
86,-17.06012946
87,-17.06012946
88,-17.06012946
89,-17.06012946
90,-17.06012946
91,-17.06012946
92,-17.06012946
93,-17.06012946
94,-17.06012946
95,-17.06012946
96,-17.06012946
97,-17.06012946
98,-17.06012946
99,-17.06012946
100,-17.06012946
101,-17.06012946
102,-17.06012946
103,-17.06012946
104,-17.06012946
105,-17.06012946
106,-17.06012946
107,-17.06012946
108,-17.06012946
109,-16.06012946
110,-16.06012946
111,-16.06012946
112,-16.06012946
113,-16.06012946
114,-16.06012946
115,-16.06012946
116,-16.06012946
117,-16.06012946
118,-16.06012946
119,-16.06012946
120,-16.06012946
121,-16.06012946
122,-16.06012946
123,-16.06012946
124,-16.06012946
125,-16.06012946
126,-16.06012946
127,-16.06012946
128,-16.06012946
129,-16.06012946
130,-16.06012946
131,-16.06012946
132,-16.06012946
133,-16.06012946
134,-16.06012946
135,-16.06012946
136,-16.06012946
137,-16.06012946
138,-16.06012946
139,-16.06012946
140,-16.06012946
141,-16.06012946
142,-16.06012946
143,-16.06012946
144,-16.06012946
145,-16.06012946
146,-16.06012946
147,-16.06012946
148,-16.06012946
149,-16.06012946
150,-16.06012946
151,-16.06012946
152,-16.06012946
153,-16.06012946
154,-16.06012946
155,-16.06012946
156,-16.06012946
157,-16.06012946
158,-16.06012946
159,-16.06012946
160,-16.06012946
161,-16.06012946
162,-16.06012946
163,-16.06012946
164,-16.06012946
165,-16.06012946
166,-16.06012946
167,-16.06012946
168,-16.06012946
169,-16.06012946
170,-16.06012946
171,-16.06012946
172,-16.06012946
173,-16.06012946
174,-16.06012946
175,-16.06012946
176,-15.80129461
177,-15.80129461
178,-15.80129461
179,-15.80129461
180,-15.80129461
181,-15.80129461
182,-15.80129461
183,-15.80129461
184,-15.80129461
185,-15.80129461
186,-15.80129461
187,-15.80129461
188,-15.80129461
189,-15.80129461
190,-15.80129461
191,-15.80129461
192,-15.80129461
193,-15.80129461
194,-15.80129461
195,-15.80129461
196,-15.80129461
197,-15.80129461
198,-15.80129461
199,-15.80129461
200,-15.80129461
201,-15.80129461
202,-15.80129461
203,-15.80129461
204,-15.80129461
205,-15.80129461
206,-15.80129461
207,-15.80129461
208,-15.80129461
209,-15.80129461
210,-15.80129461
211,-15.80129461
212,-15.80129461
213,-15.80129461
214,-15.80129461
215,-15.80129461
216,-15.80129461
217,-15.80129461
218,-15.80129461
219,-15.80129461
220,-15.80129461
221,-15.80129461
222,-15.80129461
223,-15.80129461
224,-15.80129461
225,-15.80129461
226,-15.80129461
227,-15.80129461
228,-15.80129461
229,-15.80129461
230,-15.80129461
231,-15.80129461
232,-15.80129461
233,-15.80129461
234,-15.80129461
235,-15.80129461
236,-15.80129461
237,-15.80129461
238,-15.80129461
239,-15.80129461
240,-15.80129461
241,-15.80129461
242,-15.80129461
243,-15.80129461
244,-15.80129461
245,-15.80129461
246,-15.80129461
247,-15.80129461
248,-15.80129461
249,-15.80129461
250,-15.80129461
251,-15.80129461
252,-15.80129461
253,-15.80129461
254,-15.80129461
255,-15.80129461
256,-15.80129461
257,-15.80129461
258,-15.80129461
259,-15.80129461
260,-15.80129461
261,-15.80129461
262,-15.80129461
263,-15.80129461
264,-15.80129461
265,-15.80129461
266,-15.80129461
267,-15.80129461
268,-15.80129461
269,-15.80129461
270,-15.80129461
271,-15.80129461
272,-15.70129461
273,-15.70129461
274,-15.70129461
275,-15.70129461
276,-15.70129461
277,-15.70129461
278,-15.70129461
279,-15.70129461
280,-15.70129461
281,-15.70129461
282,-15.70129461
283,-15.70129461
284,-15.70129461
285,-15.70129461
286,-15.70129461
287,-15.70129461
288,-15.70129461
289,-15.70129461
290,-15.70129461
291,-15.70129461
292,-15.70129461
293,-15.70129461
294,-15.70129461
295,-15.70129461
296,-15.70129461
297,-15.70129461
298,-15.70129461
299,-15.70129461
300,-15.70129461
301,-15.70129461
302,-15.70129461
303,-15.70129461
304,-15.70129461
305,-15.70129461
306,-15.70129461
307,-15.70129461
308,-15.70129461
309,-15.70129461
310,-15.70129461
311,-15.70129461
312,-15.899898
313,-15.899898
314,-15.899898
315,-15.899898
316,-15.899898
317,-15.899898
318,-15.899898
319,-15.899898
320,-15.899898
321,-15.899898
322,-15.899898
323,-15.899898
324,-15.899898
325,-15.899898
326,-15.899898
327,-15.899898
328,-15.899898
329,-15.899898
330,-15.899898
331,-15.899898
332,-15.899898
333,-15.899898
334,-15.899898
335,-15.899898
336,-15.899898
337,-15.899898
338,-15.899898
339,-15.899898
340,-15.899898
341,-15.899898
342,-15.899898
343,-15.899898
344,-15.899898
345,-15.899898
346,-15.899898
347,-15.899898
348,-15.899898
349,-15.899898
350,-15.899898
351,-15.899898
352,-15.899898
353,-15.899898
354,-15.899898
355,-15.899898
356,-15.899898
357,-15.5599898
358,-15.5599898
359,-15.5599898
360,-15.5599898
361,-15.5599898
362,-15.5599898
363,-15.5599898
364,-15.5599898
365,-15.5599898
366,-15.5599898
367,-15.5599898
368,-15.5599898
369,-15.5599898
370,-15.5599898
371,-15.5599898
372,-15.5599898
373,-15.5599898
374,-15.5599898
375,-15.5599898
376,-15.5599898
377,-15.5599898
378,-15.5599898
379,-15.5599898
380,-15.5599898
381,-15.5599898
382,-15.5599898
383,-15.5599898
384,-15.0599898
385,-15.0599898
386,-15.0599898
387,-15.0599898
388,-15.0599898
389,-15.0599898
390,-15.0599898
391,-15.0599898
392,-15.0599898
393,-15.0599898
394,-15.0599898
395,-15.0599898
396,-15.0599898
397,-15.0599898
398,-15.0599898
399,-15.0599898
400,-15.0599898
401,-15.0599898
402,-15.0599898
403,-15.0599898
404,-15.0599898
405,-15.0599898
406,-15.0599898
407,-15.0599898
408,-14.99898
409,-14.99898
410,-14.99898
411,-14.99898
412,-14.99898
413,-14.99898
414,-14.99898
415,-14.99898
416,-14.99898
417,-14.99898
418,-14.99898
419,-14.99898
420,-14.99898
421,-14.99898
422,-14.99898
423,-14.99898
424,-14.99898
425,-14.99898
426,-14.99898
427,-14.99898
428,-14.99898
429,-14.99898
430,-14.99898
431,-14.99898
432,-14.99898
433,-14.99898
434,-14.99898
435,-14.99898
436,-14.99898
437,-14.99898
438,-14.99898
439,-14.99898
440,-14.99898
441,-14.99898
442,-14.99898
443,-14.99898
444,-14.99898
445,-14.99898
446,-14.99898
447,-14.99898
448,-14.99898
449,-14.99898
450,-14.99898
451,-14.99898
452,-14.99898
453,-14.99898
454,-14.99898
455,-14.99898
456,-14.99898
457,-14.99898
458,-14.99898
459,-14.99898
460,-14.99898
461,-14.99898
462,-14.99898
463,-14.7879898
464,-14.7879898
465,-14.7879898
466,-14.7879898
467,-14.7879898
468,-14.7879898
469,-14.7879898
470,-14.7879898
471,-14.7879898
472,-14.7879898
473,-14.7879898
474,-14.7879898
475,-14.7879898
476,-14.7879898
477,-14.7879898
478,-14.7879898
479,-14.7879898
480,-14.7879898
481,-14.7879898
482,-14.7879898
483,-14.7879898
484,-14.7879898
485,-14.7879898
486,-14.7879898
487,-14.7879898
488,-14.7879898
489,-14.7879898
490,-14.7879898
491,-14.7879898
492,-14.7879898
493,-14.7879898
494,-14.7879898
495,-14.7879898
496,-14.7879898
497,-14.7879898
498,-14.7879898
499,-14.7879898
500,-14.7879898
